keyword,category,title,final_price,rating,reviews,platform,delivery,currency,is_emi,link,brand,visibility_score,price_range,rating_category,review_category,top_10,value_score
iphone,mobile,Apple iPhone 17 Pro,124400.4,4.5,13000.0,Apple,Free next-day delivery,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:461677229171638444,productid:6099195971872800621,headlineOfferDocid:8182383595621411134,imageDocid:4482703506354512087,rds:PC_9961958114952839788|PROD_PC_9961958114952839788,gpcid:9961958114952839788,pvt:hg&hl=en&gl=us&udm=28",Apple,6.489112622624868,High,High,High,True,0.4702557226504095
iphone,mobile,Apple iPhone 16e,12449.17,4.6,10000.0,Boost Mobile,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:16029531393919230726,productid:1897130661901326138,headlineOfferDocid:15800488489070171164,imageDocid:13450378854840152589,rds:PC_14126173308846421367|PROD_PC_14126173308846421367,gpcid:14126173308846421367,mid:576462880781495626,pvt:hg&hl=en&gl=us&udm=28",Apple,6.444176146790607,High,High,High,True,3.695025451495963
iphone,mobile,Apple iPhone 17 Pro Max,99500.4,4.5,22000.0,Apple,Free next-day delivery,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:14168848586042650493,productid:6267898192402169263,headlineOfferDocid:9742715914832712106,imageDocid:17255481404991010739,rds:PC_4867250886722056820|PROD_PC_4867250886722056820,gpcid:4867250886722056820,mid:576462556069674099,pvt:hg&hl=en&gl=us&udm=28",Apple,6.699537274341152,High,High,High,True,0.9949708744889468
iphone,mobile,Apple iPhone 15,41417.0,4.7,54000.0,Walmart,Free delivery by Sat,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:11705794825643768767,productid:2568289313584734313,headlineOfferDocid:6665082123021186545,imageDocid:10230625183121457869,rds:PC_6601648695432433635|PROD_PC_6601648695432433635,gpcid:6601648695432433635,mid:576462758755759090,pvt:hg&hl=en&gl=us&udm=28",Apple,7.178703137557386,High,High,High,True,6.127918487577565
iphone,mobile,Apple iPhone 17,68807.0,4.8,23000.0,Apple,Free next-day delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:1162483734985481855,productid:1682543984926353568,headlineOfferDocid:15441680057023274579,imageDocid:8199555666722271560,rds:PC_4728907421224624008|PROD_PC_4728907421224624008,gpcid:4728907421224624008,pvt:hg&hl=en&gl=us&udm=28",Apple,6.897317188890802,High,High,High,True,1.6044879154737164
iphone,mobile,Apple iPhone 16 Plus,77180.04,4.7,9800.0,Verizon,Free delivery,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:750620215642480126,productid:11095062588487401386,headlineOfferDocid:1847369472416581245,imageDocid:4714281717718011263,rds:PC_8897179128216049295|PROD_PC_8897179128216049295,gpcid:8897179128216049295,mid:576462819791058017,pvt:hg&hl=en&gl=us&udm=28",Apple,6.4960958801076725,High,High,High,True,0.5967864230181794
iphone,mobile,Apple iPhone 16,60507.0,4.7,29000.0,Walmart,,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:2517119301140850438,productid:12239783624438124415,headlineOfferDocid:3571768337583677743,imageDocid:3274259940317916866,rds:PC_1465601687215425854|PROD_PC_1465601687215425854,gpcid:1465601687215425854,mid:576460833570787340,pvt:hg&hl=en&gl=us&udm=28",Apple,6.930034236453086,High,High,High,True,2.2526319268844928
iphone,mobile,Apple iPhone 17e,20886.120000000003,4.7,1800.0,At&T,Free delivery,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:17933694113703965261,productid:14651588985570776420,headlineOfferDocid:10377872843847532659,imageDocid:3940799764689133153,rds:PC_15096775703250617709|PROD_PC_15096775703250617709,gpcid:15096775703250617709,mid:576462883654484663,pvt:hg&hl=en&gl=us&udm=28",Apple,5.818438938070383,High,High,High,True,0.4050536911594877
iphone,mobile,Apple iPhone Air,116113.68,4.3,4300.0,Apple,Free next-day delivery,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:17991041022236373368,productid:13257889039355079611,headlineOfferDocid:12729316295016605768,imageDocid:845593542305997107,rds:PC_17053988925978656314|PROD_PC_17053988925978656314,gpcid:17053988925978656314,mid:576462879844799774,pvt:hg&hl=en&gl=us&udm=28",Apple,5.926641133113494,High,High,High,True,0.15924049603802068
iphone,mobile,Apple iPhone 15 128GB Black  Available With Cricket Wireless Plan,29049.17,4.5,11.0,Cricket Wireless,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:10381625117188221237,headlineOfferDocid:10381625117188221237,imageDocid:13174789921801823907,rds:PC_10050402835695201371|PROD_PC_10050402835695201371,pvt:hg&hl=en&gl=us&udm=28",Apple,3.6939626599152,High,High,Low,True,0.0017040073778355803
iphone,mobile,Apple iPhone 14,23987.0,4.5,48000.0,Back Market,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:11079545061416596281,productid:15332876627187687969,headlineOfferDocid:887177525630168611,imageDocid:6786202627893910781,rds:PC_8053804293482199477|PROD_PC_8053804293482199477,gpcid:8053804293482199477,mid:576462684717173784,pvt:hg&hl=en&gl=us&udm=28",Apple,7.011590849202541,High,High,High,True,9.004877642056114
iphone,mobile,Apple iPhone 12,16599.170000000002,4.3,48000.0,Best Buy,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:6270153989176538177,productid:12172221524434716754,headlineOfferDocid:274900493913933400,imageDocid:16209370223521594763,rds:PC_435984501635772740|PROD_PC_435984501635772740,gpcid:435984501635772740,mid:576462900638141113,pvt:hg&hl=en&gl=us&udm=28",Apple,6.89159084920254,High,High,High,True,12.434356657591914
iphone,mobile,Apple iPhone 13,17164.4,4.6,83000.0,Walmart - Upgrade Solution Inc,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:6459989864881593991,productid:9312202635691942211,headlineOfferDocid:7317541762010976533,imageDocid:17046991344989722455,rds:PC_8971650804785857268|PROD_PC_8971650804785857268,gpcid:8971650804785857268,mid:576462624134816700,pvt:hg&hl=en&gl=us&udm=28",Apple,7.2906431739595705,High,High,High,True,22.24371373307543
iphone,mobile,Apple iPhone 15  Black  128GB with 24 monthly payments  plan,52290.0,4.7,54000.0,T-Mobile,Free delivery,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:13528523097997182821,headlineOfferDocid:13528523097997182821,imageDocid:11083866937706273567,rds:PC_6601648695432433635|PROD_PC_6601648695432433635,pvt:hg&hl=en&gl=us&udm=28",Apple,7.178703137557386,High,High,High,True,4.853700516351119
iphone,mobile,Apple SE Watch,9213.0,4.5,56000.0,Best Buy,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:9279261589196400269,productid:18370435570490061949,headlineOfferDocid:13964468391351931051,imageDocid:13299854110788581677,rds:PC_8360109243546355642|PROD_PC_8360109243546355642,gpcid:8360109243546355642,mid:576462796319228210,pvt:hg&hl=en&gl=us&udm=28",Apple,7.073249930680284,High,High,High,True,27.352653858677954
iphone,mobile,Apple iPhone 14 Plus,23904.0,4.4,12000.0,Back Market,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:17759963551893261990,productid:12992476157141530242,headlineOfferDocid:14260456868963301000,imageDocid:10119392737011642904,rds:PC_9468624372169813779|PROD_PC_9468624372169813779,gpcid:9468624372169813779,mid:576462725296367088,pvt:hg&hl=en&gl=us&udm=28",Apple,6.397098103452577,High,High,High,True,2.2088353413654622
iphone,mobile,Apple iPhone 11,13694.17,4.4,78000.0,Ebay - Itsworthmore,Free delivery by Sat,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:12308287955179192352,productid:9418620838065947476,headlineOfferDocid:7164042384207127214,imageDocid:16942952539938851942,rds:PC_8023149794696260886|PROD_PC_8023149794696260886,gpcid:8023149794696260886,mid:576462319911438051,pvt:hg&hl=en&gl=us&udm=28",Apple,7.1457907704409465,High,High,High,True,25.061759858392293
iphone,mobile,Apple iPhone 15 Plus,53949.17,4.6,9300.0,Target,Free delivery by Wed,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:11555061121306309403,productid:8717589437035082366,headlineOfferDocid:13433222919456360327,imageDocid:15938390727334850152,rds:PC_4702526954592161872|PROD_PC_4702526954592161872,gpcid:4702526954592161872,mid:576462756293218671,pvt:hg&hl=en&gl=us&udm=28",Apple,6.415150880096987,High,High,High,True,0.792968640666761
iphone,mobile,APPLE IPHONE 13 MINI,21995.0,4.3,12000.0,Back Market,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:14037241831600444795,productid:14425901739575060819,headlineOfferDocid:3186543980287332687,imageDocid:6287644585621070210,rds:PC_7247330322390165966|PROD_PC_7247330322390165966,gpcid:7247330322390165966,mid:576462836122922296,pvt:hg&hl=en&gl=us&udm=28",APPLE,6.337098103452576,High,High,High,True,2.345987724482837
iphone,mobile,Apple iPhone 12 Mini,15267.85,4.3,24000.0,Walmart - Yywireless,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:8603702075097955153,productid:6082243813320672013,headlineOfferDocid:15952889374721285667,imageDocid:11862759314172590521,rds:PC_14561671209714996631|PROD_PC_14561671209714996631,gpcid:14561671209714996631,mid:576462876919225707,pvt:hg&hl=en&gl=us&udm=28",Apple,6.614340310051487,High,High,High,True,6.759301407860308
iphone,mobile,Apple  iPhone 17e 256GB  Black Verizon,49780.08,4.7,1800.0,Best Buy,Free delivery by Sat,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:9464482762925663591,headlineOfferDocid:9464482762925663591,imageDocid:7513493801429701181,rds:PC_15096775703250617709|PROD_PC_15096775703250617709,pvt:hg&hl=en&gl=us&udm=28",Apple,5.818438938070383,High,High,High,True,0.1699474970711176
iphone,mobile,Apple iPhone 8,6805.169999999999,4.3,30000.0,Back Market,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:830737816400496933,productid:2304645374163698333,headlineOfferDocid:8873307520622304927,imageDocid:447323955231849713,rds:PC_13368511492336631680|PROD_PC_13368511492336631680,gpcid:13368511492336631680,mid:576462864015586278,pvt:hg&hl=en&gl=us&udm=28",Apple,6.703594397368832,High,High,High,True,18.956175966213927
iphone,mobile,Apple iPhone 16 Pro,91223.64,4.6,18000.0,Viaero Wireless,Free delivery,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:7206356333606194892,headlineOfferDocid:7206356333606194892,imageDocid:9514825859546782912,rds:PC_10943350843658421229|PROD_PC_10943350843658421229,pvt:hg&hl=en&gl=us&udm=28",Apple,6.679273036356282,High,High,High,True,0.9076594619552564
iphone,mobile,iPhone 12  64GB  Blue  Unlocked,14316.67,4.3,48000.0,Reebelo Usa,Free delivery by Tue,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:16761353740138022590,headlineOfferDocid:16761353740138022590,imageDocid:6989118407544208556,rds:PC_435984501635772740|PROD_PC_435984501635772740,pvt:hg&hl=en&gl=us&udm=28",iPhone,6.89159084920254,High,High,High,True,14.416760322058131
iphone,mobile,Apple iPhone 13 Pro,32840.61,4.4,15000.0,Back Market,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:2934452686125445599,productid:12103109595313452912,headlineOfferDocid:16885855172441775145,imageDocid:2487602393966496277,rds:PC_8623544612196710249|PROD_PC_8623544612196710249,gpcid:8623544612196710249,pvt:hg&hl=en&gl=us&udm=28",Apple,6.4863488578115565,High,High,High,True,2.009706884250932
iphone,mobile,Apple iPhone 7,5368.4400000000005,4.3,37000.0,Walmart - Upgrade Solution Inc,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:5308272542745210393,productid:4992135472943780035,headlineOfferDocid:1778305914684616777,imageDocid:15876698964194469430,rds:PC_6142244829115239135|PROD_PC_6142244829115239135,gpcid:6142244829115239135,mid:576462235285926155,pvt:hg&hl=en&gl=us&udm=28",Apple,6.7874800873152665,High,High,High,True,29.63616991155717
iphone,mobile,Apple  iPhone 17e 512GB  White Verizon,66393.36,4.7,1800.0,Best Buy,Free delivery by Tue,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:15623475752933431592,headlineOfferDocid:15623475752933431592,imageDocid:8486562325384046127,rds:PC_15096775703250617709|PROD_PC_15096775703250617709,pvt:hg&hl=en&gl=us&udm=28",Apple,5.818438938070383,High,High,High,True,0.1274223807922961
iphone,mobile,Apple iPhone 12 Pro Max,28967.0,4.4,15000.0,Back Market,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:15982563268370664381,productid:8308681321948518937,headlineOfferDocid:981926286714689136,imageDocid:16873693813430388599,rds:PC_7453357062207114878|PROD_PC_7453357062207114878,gpcid:7453357062207114878,mid:576462821003197463,pvt:hg&hl=en&gl=us&udm=28",Apple,6.4863488578115565,High,High,High,True,2.2784547933855768
iphone,mobile,Apple Iphone 14 128gb Network Unlocked Very Good Condition,25231.17,4.5,48000.0,Ebay - Directauth,Free delivery by Mon,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:10599196601456471224,headlineOfferDocid:10599196601456471224,imageDocid:2017956349774460894,rds:PC_8053804293482199477|PROD_PC_8053804293482199477,pvt:hg&hl=en&gl=us&udm=28",Apple,7.011590849202541,High,High,High,True,8.560839628126638
iphone,mobile,Apple Iphone 16e,49720.32000000001,,,Viaero Wireless,Free delivery,USD,True,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:17675550675919624688,headlineOfferDocid:17675550675919624688,imageDocid:1898917817998893320,pvt:hg&hl=en&gl=us&udm=28",Apple,,High,,,False,
iphone,mobile,Apple Iphone XS,10995.01,4.5,15000.0,Walmart - Wireless Source,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:4485466949985702538,productid:14335253671845480120,headlineOfferDocid:13153900817725700996,imageDocid:9514305120103917430,rds:PC_6811745323585508222|PROD_PC_6811745323585508222,gpcid:6811745323585508222,mid:576462311032611740,pvt:hg&hl=en&gl=us&udm=28",Apple,6.546348857811555,High,High,High,True,6.139148577400111
iphone,mobile,iPhone 15 256GB  Black  Unlocked,33482.2,4.7,54000.0,Back Market,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:14517608025617185563,headlineOfferDocid:14517608025617185563,imageDocid:7724578898268109658,rds:PC_6601648695432433635|PROD_PC_6601648695432433635,pvt:hg&hl=en&gl=us&udm=28",iPhone,7.178703137557386,High,High,High,True,7.580147063215679
iphone,mobile,Apple  Refurbished Excellent  iPhone 14 Pro Max A2651 128GB 67inch 2022  Unlocked  Gold,46549.72,4.4,23000.0,Best Buy,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:17003653396474120581,headlineOfferDocid:17003653396474120581,imageDocid:6130589411317785890,rds:PC_8672923537105206374|PROD_PC_8672923537105206374,pvt:hg&hl=en&gl=us&udm=28",Apple,6.6573171888908025,High,High,High,True,2.1740195214922884
iphone,mobile,iPhone 13  256GB  Pink  Unlocked,24567.17,4.6,83000.0,Reebelo Usa,Free delivery by Tue,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:16668264476468362941,headlineOfferDocid:16668264476468362941,imageDocid:12478352040978757473,rds:PC_8971650804785857268|PROD_PC_8971650804785857268,pvt:hg&hl=en&gl=us&udm=28",iPhone,7.2906431739595705,High,High,High,True,15.541065576539747
iphone,mobile,Apple iPhone 11 64GB Prepaid  Total Wireless Black with plan with 24 monthly installment payments  plan,20749.17,4.4,74000.0,Total Wireless,Free delivery by Wed,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:11536523965264605955,headlineOfferDocid:11536523965264605955,imageDocid:18066924778440357335,rds:PC_8023149794696260886|PROD_PC_8023149794696260886,pvt:hg&hl=en&gl=us&udm=28",Apple,7.124733554243406,High,High,High,True,15.692193952818355
iphone,mobile,Apple iPhone XR,20583.17,4.5,40000.0,Ebay - Cellsensation,Free delivery,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=catalogid:3168464279511408051,productid:8959325327106127539,headlineOfferDocid:4137374504631865441,imageDocid:8065639153227818184,rds:PC_15653290272112071452|PROD_PC_15653290272112071452,gpcid:15653290272112071452,mid:576462311165491294,pvt:hg&hl=en&gl=us&udm=28",Apple,6.938663893113432,High,High,High,True,8.745008664846086
iphone,mobile,iPhone 15 Pro 512GB  Natural Titanium  Unlocked,54531.0,4.5,14000.0,Back Market,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:269285804413792711,headlineOfferDocid:269285804413792711,imageDocid:9939014386185350746,rds:PC_11795796123145720151|PROD_PC_11795796123145720151,pvt:hg&hl=en&gl=us&udm=28",iPhone,6.51875361384717,High,High,High,True,1.1553061561313749
iphone,mobile,Apple  Refurbished Excellent  iPhone 14 Pro Max A2651 128GB 67inch 2022 Deep  Unlocked  Purple,46549.72,4.4,23000.0,Best Buy,,USD,False,"https://www.google.com/search?ibp=oshop&q=iphone&prds=productid:2873427226523606067,headlineOfferDocid:2873427226523606067,imageDocid:1782308711389290613,rds:PC_8672923537105206374|PROD_PC_8672923537105206374,pvt:hg&hl=en&gl=us&udm=28",Apple,6.6573171888908025,High,High,High,True,2.1740195214922884
